id,ref,name,longitude,latitude,altitude,country,wind_n,wind_ne,wind_e,wind_se,wind_s,wind_sw,wind_w,wind_nw,source,closed,site_type,tow,site_group,primary
9602,pge:6679,Wasserkuppe Westhang,9.931211,50.496804,900,de,0,0,0,0,0,0,1,0,dhv:565-wasserkuppe-westhang;pge:6679,,launch,0,dhv:565;pge:6679,dhv
9603,pge:6680,Mirandela - E,-7.311020,41.450500,831,pt,0,1,2,0,0,0,0,0,pge:6680,,launch,0,pge:6680,pge
9604,pge:6681,Cedar Mountain (the 'C'),-113.030000,37.625500,2850,us,1,0,0,0,0,0,1,2,pge:6681,,launch,0,pge:6681,pge
9605,pge:6682,Mollies Nipple (Hurricane- St.George),-113.298000,37.123900,1333,us,0,0,0,0,0,1,2,1,pge:6682,,launch,0,pge:6682,pge
9606,pge:6683,Andradas - Pico do Gaviao,-46.626500,-22.015600,1634,br,2,2,0,2,2,2,0,2,pge:6683,,launch,0,pge:6683,pge
9607,pge:6684,Chelan Butte,-120.039000,47.804200,1117,us,1,0,1,2,2,2,1,2,pge:6684,,launch,0,pge:6684,pge
9608,pge:6685,Long Mynd,-2.880880,52.522000,414,gb,0,0,0,0,0,1,2,1,pge:6685,,launch,0,pge:6685,pge
9609,pge:6687,Tiger Mountain,-122.009000,47.499500,543,us,2,1,0,1,2,2,2,2,pge:6687,,launch,0,pge:6687,pge
9610,pge:6688,Somosierra,-3.613570,41.150100,1623,es,2,1,0,0,0,0,0,1,pge:6688,,launch,0,pge:6688,pge
9611,pge:6689,Kamen,15.013000,49.418200,589,cz,0,2,2,2,0,2,2,2,pge:6689,,launch,1,pge:6689,pge
9612,pge:6690,Iquique - Alto Hospicio,-70.107600,-20.281900,506,cl,0,0,0,0,0,2,2,2,pge:6690,,launch,0,pge:6690,pge
9613,pge:6691,Aksehir,31.421900,38.329300,1487,tr,1,2,2,1,0,0,0,0,pge:6691,,launch,0,pge:6691,pge
9614,pge:6692,Vale Amoreira (Manteigas),-7.454250,40.403500,832,pt,0,0,0,0,0,0,0,0,pge:6692,,launch,0,pge:6692,pge
9615,pge:6693,Cokelez,29.254900,37.964100,1646,tr,0,0,0,0,2,2,1,0,pge:6693,,launch,0,pge:6693,pge
9616,pge:6694,Potato Hill,-122.685000,39.341000,1036,us,1,2,2,1,0,0,0,0,pge:6694,,launch,0,pge:6694,pge
9617,pge:6695,Elk Mountain,-122.941000,39.277000,1229,us,0,1,0,1,1,2,2,1,pge:6695,,launch,0,pge:6695,pge
9618,pge:6696,Ellenville,-74.403200,41.672600,414,us,0,0,0,0,0,0,2,2,pge:6696,,launch,0,pge:6696,pge
9619,pge:6697,Patzcuaro,-101.641000,19.517100,2324,mx,2,1,0,0,0,0,0,1,pge:6697,,launch,0,pge:6697,pge
9620,pge:6698,Lanzarote -Famara (Tequise) HG-TO,-13.558000,29.080000,408,es,1,0,0,0,0,0,1,2,pge:6698,,launch,0,pge:6698,pge
9621,pge:6699,Ali Dag - Kayseri,35.546200,38.668000,1741,tr,2,0,0,0,0,0,1,2,pge:6699,,launch,0,pge:6699,pge
9622,pge:6701,Rasos de Paguera,1.772700,42.137400,2032,es,0,0,1,2,2,1,0,0,pge:6701,,launch,0,pge:6701,pge
9623,pge:6702,Klabiniai,25.191100,55.377300,118,lt,0,0,0,0,0,0,0,0,pge:6702,,launch,1,pge:6702,pge
9624,pge:6703,Sorrel Hill,-6.441800,53.138300,441,ie,0,0,0,0,0,1,2,1,pge:6703,,launch,0,pge:6703,pge
9625,pge:6704,Sesimbra,-9.091710,38.445500,195,pt,0,0,0,0,1,2,1,0,pge:6704,,launch,0,pge:6704,pge
9626,pge:6705,Chaves,-7.437730,41.697900,912,pt,0,0,0,0,0,0,0,0,pge:6705,,launch,0,pge:6705,pge
9627,pge:6706,Lousa,-8.209120,40.104900,915,pt,2,0,0,0,0,1,2,2,pge:6706,,launch,0,pge:6706,pge
9628,pge:6708,Mt. Zion aka Lookout aka LO (Golden),-105.241000,39.746000,2086,us,1,2,2,2,0,0,0,0,pge:6708,,launch,0,pge:6708,pge
9629,pge:6709,Pemberton,-122.799000,50.352900,747,ca,0,0,0,0,2,2,0,0,pge:6709,,launch,0,pge:6709,pge
9630,pge:6710,Mt 7 - Golden,-116.885000,51.275800,1932,ca,0,0,0,0,0,1,2,1,pge:6710,,launch,0,pge:6710,pge
9631,pge:6711,La Tinaja,-100.207000,25.393300,1681,mx,1,2,2,1,0,0,0,0,pge:6711,,launch,0,pge:6711,pge
9632,pge:6712,Inspiration Point -aka Inspo (Orem- Provo),-111.626000,40.301100,2014,us,0,0,0,0,1,2,1,0,pge:6712,,launch,0,pge:6712,pge
9633,pge:6713,The B,-111.785000,40.610800,1728,us,0,0,0,0,0,0,0,0,pge:6713,,launch,0,pge:6713,pge
9634,pge:6714,Patillos,-70.155900,-20.739100,164,cl,0,0,0,0,0,0,2,0,pge:6714,,launch,0,pge:6714,pge
9635,pge:6715,Engjekollen - Dombes,9.171670,62.049400,1007,no,0,0,0,0,2,2,0,0,pge:6715,,launch,0,pge:6715,pge
9636,pge:6716,Vole - Vågå,9.168800,61.892200,1216,no,0,0,0,1,2,2,2,1,pge:6716,,launch,0,pge:6716,pge
9637,pge:6717,Farellones,-70.305800,-33.349300,2580,cl,2,0,0,0,0,0,0,2,pge:6717,,launch,0,pge:6717,pge
9638,pge:6718,Santuario de la Naturaleza,-70.475400,-33.313900,1509,cl,0,0,0,0,0,0,0,0,pge:6718,,launch,0,pge:6718,pge
9639,pge:6719,Vizcachas,-70.497100,-33.590600,1045,cl,0,0,0,0,0,2,2,1,pge:6719,,launch,0,pge:6719,pge
9640,pge:6720,Horse Canyon,-116.477000,32.774700,1397,us,0,0,0,0,1,2,2,0,pge:6720,,launch,0,pge:6720,pge
9641,pge:6721,Mount Leinster,-6.782050,52.618800,775,ie,2,1,0,1,2,2,2,2,pge:6721,,launch,0,pge:6721,pge
9642,pge:6722,Bismo (Riksanlegget),8.237270,61.919000,1180,no,0,0,0,0,2,2,0,0,pge:6722,,launch,0,pge:6722,pge
9643,pge:6724,Mount Bakewell (top launches),116.761000,-31.853000,255,au,0,0,1,1,1,0,0,0,ansg:86-165;pge:6724,,launch,0,ansg:86;pge:6724,ansg
9644,pge:6726,Jurkalne,21.402600,57.036600,8,lv,1,0,0,0,0,0,1,2,pge:6726,,launch,0,pge:6726,pge
9645,pge:6727,Lawley,-2.736900,52.582300,244,gb,0,0,0,0,0,0,1,2,pge:6727,,launch,0,pge:6727,pge
9646,pge:6729,Burgen Hauptstartplatz,7.017176,49.876369,450,de,0,0,0,0,0,0,0,1,dhv:796-burgen-hauptstartplatz;pge:6729,,launch,0,dhv:796;pge:6729,dhv
9647,pge:6730,Zeltingen-Rachtig,6.988900,49.963900,342,de,0,2,2,2,0,0,0,0,pge:6730,,launch,0,pge:6730,pge
9648,pge:6731,Lysa hora,15.500600,50.753700,1244,cz,0,0,0,0,0,2,0,0,pge:6731,,launch,0,pge:6731,pge
9649,pge:6732,Arcones,-3.707600,41.077000,1853,es,2,2,0,0,2,0,0,2,pge:6732,,launch,0,pge:6732,pge
9650,pge:6733,Escalera,-101.001000,19.640100,2245,mx,0,0,0,1,2,0,0,0,pge:6733,,launch,0,pge:6733,pge
9651,pge:6735,Woodside,-121.890000,49.243100,599,ca,0,0,0,0,0,2,2,0,pge:6735,,launch,0,pge:6735,pge
9652,pge:6736,Plaun Tir Startplatz,8.796842,46.706325,2172,ch,0,0,0,1,1,1,0,0,dhv:1567-plaun-tir-startplatz;pge:6736,,launch,0,dhv:1567;pge:6736,dhv
9653,pge:6737,Krupka,13.876900,50.696400,644,cz,0,0,0,1,2,1,0,0,pge:6737,,launch,0,pge:6737,pge
9654,pge:6738,Mt. Bachelor,-121.685000,43.977200,2703,us,1,2,1,0,0,0,1,1,pge:6738,,launch,0,pge:6738,pge
9655,pge:6739,Grouse,-123.077000,49.386000,1210,ca,0,0,0,0,2,2,0,0,pge:6739,,launch,0,pge:6739,pge
9656,pge:6740,Day Dreams,-120.008000,39.242100,2217,us,0,0,0,0,0,2,2,0,pge:6740,,launch,0,pge:6740,pge
9657,pge:6744,Redinha - Sico,-8.553880,39.975400,339,pt,0,0,0,0,0,0,0,0,pge:6744,,launch,0,pge:6744,pge
9658,pge:6745,Whidbey/ Fort Ebey,-122.759000,48.214700,66,us,0,0,0,0,2,2,0,0,pge:6745,,launch,0,pge:6745,pge
9659,pge:6746,Mt. Tamborine,153.181040,-27.950280,548,au,0,0,0,0,0,1,1,1,ansg:19-286;pge:6746,,launch,0,ansg:19;pge:6746,ansg
9660,pge:6747,Beechmont - Rosin's Lookout,153.201971,-28.117819,530,au,0,1,1,1,0,0,0,0,ansg:18-284;pge:6747,,launch,0,ansg:18;pge:6747,ansg
9661,pge:6749,Valle de Bravo - La Torre,-100.114000,19.184600,2166,mx,0,0,0,0,0,1,2,1,pge:6749,,launch,0,pge:6749,pge
9662,pge:6750,Killarney - Queensland,152.324000,-28.305400,941,au,0,0,0,0,0,0,0,0,pge:6750,,launch,0,pge:6750,pge
9663,pge:6752,Howard,-117.177000,45.268200,2396,us,2,2,0,0,0,0,0,2,pge:6752,,launch,0,pge:6752,pge
9664,pge:6753,Jaragua,-49.333300,-15.796100,994,br,1,2,1,0,0,0,0,0,pge:6753,,launch,0,pge:6753,pge
9665,pge:6754,"Gravedad Cero, Tapalpa, Jalisco",-103.654000,19.942200,2212,mx,0,2,2,1,0,0,0,0,pge:6754,,launch,0,pge:6754,pge
9666,pge:6756,Eyam Edge,-1.696800,53.296200,365,gb,0,0,0,0,2,2,0,0,pge:6756,,launch,0,pge:6756,pge
9667,pge:6757,Pinnacle Hill,-2.339700,52.076700,341,gb,0,0,2,0,0,0,0,0,pge:6757,,launch,0,pge:6757,pge
9668,pge:6759,Dlouhy Vrch,14.152800,50.589400,636,cz,0,0,2,0,0,0,0,0,pge:6759,,launch,0,pge:6759,pge
9669,pge:6760,Bradwell,-1.729600,53.321400,352,gb,0,0,0,0,0,1,2,1,pge:6760,,launch,0,pge:6760,pge
9670,pge:6765,Pedro Bernardo,-4.905530,40.256700,1256,es,0,0,1,0,1,1,2,0,pge:6765,,launch,0,pge:6765,pge
9671,pge:6766,Curbar Edge,-1.610920,53.269500,305,gb,0,0,0,0,0,2,0,0,pge:6766,,launch,0,pge:6766,pge
9672,pge:6768,Ipora,-51.039700,-16.426900,819,br,2,2,2,0,2,0,0,0,pge:6768,,launch,0,pge:6768,pge
9673,pge:6770,Sestola M. Calvanella (MO),10.760500,44.217000,1498,it,2,2,1,1,1,1,1,2,pge:6770,,launch,0,pge:6770,pge
9674,pge:6771,Kiparissi,22.967100,36.991000,710,gr,0,0,0,0,0,0,0,0,pge:6771,,launch,0,pge:6771,pge
9675,pge:6772,Cebreros - Avila,-4.509970,40.449200,1295,es,0,0,2,1,0,0,0,0,pge:6772,,launch,0,pge:6772,pge
9676,pge:6773,Espesetra (Riksanlegget) ved Sjoa Heidal,9.472370,61.706700,890,no,0,0,0,0,2,2,0,0,pge:6773,,launch,0,pge:6773,pge
9677,pge:6775,Kobariski Stol (Kobarid),13.469200,46.273200,1390,si,0,0,1,2,2,2,1,0,pge:6775,,launch,0,pge:6775,pge
9678,pge:6777,"The Range, Toodyay",116.519000,-31.530800,90,au,0,0,0,0,0,0,1,0,ansg:85-164;pge:6777,"Due to change of ownership from 30 June 2007 the previous arrangement for permission to use this site has lapsed. The new owner has requested no-one enter the property. HGAWA representatives will be meeting with the new owners to try to get permission to use the site for flying again. In the meantime no-one is to enter the site. Please spread the word to pilots who may not be aware of this, to ensure no-one inadvertently enters the site without permission. This web page will be updated as soon as the status changes. Check with the HGAWA (Rick Williams) or your club if you want to check on the current status.",launch,0,ansg:85;pge:6777,ansg
9679,pge:6778,Serra do Louro - Palmela,-8.918130,38.564000,196,pt,1,0,0,0,0,0,0,2,pge:6778,,launch,0,pge:6778,pge
9680,pge:6779,Vrse-Porezen,13.993000,46.162300,1323,si,0,0,0,2,2,2,0,0,pge:6779,,launch,0,pge:6779,pge
9681,pge:6780,Otay Mesa,-116.894000,32.574000,441,us,0,0,0,1,2,1,1,0,pge:6780,,launch,0,pge:6780,pge
9682,pge:6782,Zell im Zillertal - Rosenalm,11.947200,47.244600,1874,at,0,0,0,0,0,0,0,0,pge:6782,,launch,0,pge:6782,pge
9683,pge:6783,Vale de Azares - Linhares,-7.389730,40.593900,931,pt,0,0,0,0,0,0,0,0,pge:6783,,launch,0,pge:6783,pge
9684,pge:6784,Peeralilla Hill,138.618000,-35.477900,187,au,0,0,0,2,1,0,0,0,pge:6784,,launch,0,pge:6784,pge
9685,pge:6785,Alpe Pala,8.520120,45.986300,1203,it,0,0,0,1,2,1,0,0,pge:6785,,launch,0,pge:6785,pge
9686,pge:6786,Lochiel Ridge,138.120000,-33.868400,417,au,0,0,0,0,0,0,2,0,pge:6786,,launch,0,pge:6786,pge
9687,pge:6789,Billing - Bir,76.744500,32.059800,2428,in,0,0,1,0,0,2,2,0,pge:6789,,launch,0,pge:6789,pge
9688,pge:6790,Tuxpan,-100.492000,19.569300,2295,mx,0,0,0,0,0,0,0,0,pge:6790,,launch,0,pge:6790,pge
9689,pge:6791,Caraiman Cross - Bucegi,25.492300,45.416500,2291,ro,0,1,2,1,0,0,0,0,pge:6791,,launch,0,pge:6791,pge
9690,pge:6792,Erzincan,39.603400,39.761300,1739,tr,0,0,0,0,0,0,0,0,pge:6792,,launch,0,pge:6792,pge
9691,pge:6795,Ormanli,28.489400,41.407600,38,tr,1,2,1,0,0,0,0,0,pge:6795,,launch,0,pge:6795,pge
9692,pge:6797,El Mirador,-100.312000,25.622500,1014,mx,1,2,2,0,0,0,0,1,pge:6797,,launch,0,pge:6797,pge
9693,pge:6798,Cuesta Grade,-120.645000,35.347100,626,us,1,0,0,0,0,1,2,2,pge:6798,,launch,0,pge:6798,pge
9694,pge:6799,Kalin - Rila Mountain,23.246400,42.167900,2382,bg,0,0,0,1,2,2,0,0,pge:6799,,launch,0,pge:6799,pge
9695,pge:6800,Chalchihuapan - Puebla,-98.342100,18.963200,2336,mx,0,0,0,1,2,2,1,0,pge:6800,,launch,0,pge:6800,pge
9696,pge:6801,Quixada - Morro do Urucum,-39.008000,-5.035900,470,br,0,2,2,2,0,0,0,0,pge:6801,,launch,0,pge:6801,pge
9697,pge:6802,Winton,147.219000,-42.675200,166,au,0,0,0,2,2,0,0,0,pge:6802,,launch,0,pge:6802,pge
9698,pge:6803,Tenerife - Taucho,-16.735900,28.144900,767,es,0,0,0,0,2,2,0,0,pge:6803,,launch,0,pge:6803,pge
9699,pge:6804,Skriveri,25.120900,56.626200,59,lv,0,0,0,1,2,1,0,0,pge:6804,,launch,0,pge:6804,pge
9700,pge:6805,De Aar,24.030300,-30.696500,1277,za,0,0,0,0,0,0,0,0,pge:6805,,launch,1,pge:6805,pge
9701,pge:6806,Rancagua,-70.622300,-34.219900,1184,cl,0,0,0,0,0,0,0,0,pge:6806,,launch,0,pge:6806,pge
9702,pge:6809,Paeroa Range,176.264000,-38.373700,904,nz,1,0,0,0,0,0,1,2,pge:6809,,launch,0,pge:6809,pge
9703,pge:6810,Sabile,22.498500,57.031600,79,lv,0,0,0,0,0,0,0,0,pge:6810,,launch,0,pge:6810,pge
9704,pge:6811,Cuchi Corral,-64.584700,-30.967100,1110,ar,2,0,0,0,0,1,2,2,pge:6811,,launch,0,pge:6811,pge
9705,pge:6812,Kopaida,23.139200,38.455300,91,gr,0,0,0,0,0,0,0,0,pge:6812,,launch,0,pge:6812,pge
9706,pge:6814,Melchboden Startplatz 1,11.824486,47.219167,2015,at,0,1,1,1,0,0,0,0,dhv:1300-melchboden-startplatz-1;pge:6814,,launch,0,dhv:1300;pge:6814,dhv
9707,pge:6815,La Cumbre - Colima,-103.692000,19.181300,772,mx,0,0,0,2,1,1,0,0,pge:6815,,launch,0,pge:6815,pge
9708,pge:6816,Cenes de la Vega (Granada),-3.519300,37.142700,1270,es,0,0,0,1,1,2,2,2,pge:6816,,launch,0,pge:6816,pge
9709,pge:6817,Breeza,150.541000,-31.219000,301,au,0,0,0,0,0,0,0,0,pge:6817,,launch,1,pge:6817,pge
9710,pge:6818,Sicevo,22.093300,43.356400,1016,rs,0,0,0,0,0,0,0,0,pge:6818,,launch,0,pge:6818,pge
9711,pge:6820,Nid d'Aigle,-9.931800,29.700400,250,ma,0,0,0,0,0,1,2,2,pge:6820,,launch,0,pge:6820,pge
9712,pge:6821,Idikel (Idikl/ Tafraout),-8.846590,29.711000,1717,ma,0,0,0,0,0,2,2,1,pge:6821,,launch,0,pge:6821,pge
9713,pge:6822,Steamboat Springs,-106.792000,40.458400,2316,us,0,0,0,0,0,0,0,0,pge:6822,,launch,0,pge:6822,pge
9714,pge:6823,Obushkovo,37.030800,55.785800,159,ru,0,0,0,0,0,0,0,0,pge:6823,,launch,0,pge:6823,pge
9715,pge:6824,Mt Broughton (Thistle Hill),145.413040,-37.122690,630,au,0,0,0,0,0,1,0,0,ansg:201-68;pge:6824,"January 2026 - due to recent bushfires, land managers have requested that we do not access the area until further notice.",launch,0,ansg:201;pge:6824,ansg
9716,pge:6827,Fortin de las Flores,-97.003800,18.869700,1294,mx,0,1,2,2,1,0,0,0,pge:6827,,launch,0,pge:6827,pge
9717,pge:6828,Ministerblick,9.950800,51.324400,273,de,0,0,0,0,0,0,0,0,pge:6828,,launch,0,pge:6828,pge
9718,pge:6829,Florida Ridge Flight Park,-81.293800,26.750600,9,us,0,0,0,0,0,0,0,0,pge:6829,,launch,0,pge:6829,pge
9719,pge:6830,Cerro Arco (Mendoza),-68.933600,-32.839700,1640,ar,1,1,2,1,1,1,1,0,pge:6830,,launch,0,pge:6830,pge
9720,pge:6831,Ruinettes Startplatz,7.251519,46.090006,2167,ch,0,0,0,0,0,1,1,0,dhv:1693-ruinettes-startplatz;pge:6831,,launch,0,dhv:1693;pge:6831,dhv
9721,pge:6832,Lijak - Lijac,13.723600,45.963500,571,si,0,0,2,2,2,2,2,1,pge:6832,,launch,0,pge:6832,pge
9722,pge:6833,Straski hrib - Peter,15.049100,45.777500,455,si,0,1,2,2,2,0,0,0,pge:6833,,launch,0,pge:6833,pge
9723,pge:6834,Smuk,15.180400,45.661400,546,si,0,1,2,2,1,0,0,0,pge:6834,,launch,0,pge:6834,pge
9724,pge:6835,Abant,31.319100,40.600800,1719,tr,2,2,2,2,2,2,2,2,pge:6835,,launch,1,pge:6835,pge
9725,pge:6837,Bozdag (Summit),28.101000,38.325000,2090,tr,2,1,0,1,2,1,0,1,pge:6837,,launch,0,pge:6837,pge
9726,pge:6838,Imecik,30.254000,36.862800,1939,tr,0,0,0,0,2,2,2,0,pge:6838,,launch,0,pge:6838,pge
9727,pge:6840,Piedra del Condor,-71.467600,-41.155300,1704,ar,0,0,0,0,0,0,0,0,pge:6840,,launch,0,pge:6840,pge
9728,pge:6842,Katef Shaul,35.376100,32.534900,295,il,0,0,0,0,0,0,0,0,pge:6842,,launch,0,pge:6842,pge
9729,pge:6843,Blossom Valley,-116.848000,32.876600,458,us,0,0,0,0,0,1,2,1,pge:6843,,launch,0,pge:6843,pge
9730,pge:6845,Carchuna,-3.464070,36.699800,181,es,0,0,2,2,0,0,0,0,pge:6845,,launch,0,pge:6845,pge
9731,pge:6846,Siete Pilillas -Pegalajar -Jaen -Mancha Real,-3.646190,37.752300,930,es,2,1,0,0,0,0,0,2,pge:6846,,launch,0,pge:6846,pge
9732,pge:6847,Mission Ridge (Fremont- San Jose),-121.892000,37.517400,584,us,0,0,0,0,1,2,1,0,pge:6847,,launch,0,pge:6847,pge
9733,pge:6848,Sumidouro,-42.681500,-22.043500,451,br,2,2,0,0,0,0,0,0,pge:6848,,launch,0,pge:6848,pge
9734,pge:6849,São Sebastião da Bela Vista - CSMVL,-45.742600,-22.195900,1372,br,2,1,0,0,0,0,0,0,pge:6849,,launch,0,pge:6849,pge
9735,pge:6850,Nova Friburgo - Pico do Caledonia (RJ),-42.585100,-22.354500,2225,br,2,1,0,0,0,0,0,1,pge:6850,,launch,0,pge:6850,pge
9736,pge:6851,Sampaio Correia (RJ),-42.634100,-22.846600,731,br,2,0,0,2,2,0,0,0,pge:6851,,launch,0,pge:6851,pge
9737,pge:6853,Kaimai,175.906000,-37.820400,583,nz,0,0,0,0,0,2,0,0,pge:6853,,launch,0,pge:6853,pge
9738,pge:6854,Vallejuelo,-71.430000,18.734300,1386,do,0,0,0,0,0,0,0,0,pge:6854,,launch,0,pge:6854,pge
9739,pge:6855,Las Aguitas,-71.249400,18.959700,990,do,0,0,0,0,0,0,0,0,pge:6855,,launch,0,pge:6855,pge
9740,pge:6856,Morro do Radio - Cantagalo,-42.357600,-22.006700,809,br,1,1,1,1,1,0,0,1,pge:6856,,launch,0,pge:6856,pge
9741,pge:6857,Porciuncula -Morro das Antennas (RJ),-42.077000,-21.013900,793,br,2,2,0,0,0,0,0,2,pge:6857,,launch,0,pge:6857,pge
9742,pge:6858,Astolfo Dutra,-42.888000,-21.322100,681,br,0,0,0,0,0,0,0,0,pge:6858,,launch,0,pge:6858,pge
9743,pge:6859,Azua,-70.707900,18.457500,157,do,0,0,0,2,2,0,0,0,pge:6859,,launch,0,pge:6859,pge
9744,pge:6860,Casabito,-70.482500,19.033200,860,do,0,2,2,2,0,0,0,0,pge:6860,,launch,0,pge:6860,pge
9745,pge:6862,job-ambert Cornillon,3.753330,45.637800,1123,fr,1,0,0,0,0,1,2,2,pge:6862,,launch,0,pge:6862,pge
9746,pge:6863,job-ambert le bien,3.767780,45.618600,1028,fr,0,0,0,0,0,0,2,0,pge:6863,,launch,0,pge:6863,pge
9747,pge:6864,Korilovos South,24.166400,41.166300,494,gr,0,0,2,2,2,2,0,0,pge:6864,,launch,0,pge:6864,pge
9748,pge:6865,Pirgi-Petrousa,23.991700,41.224800,1195,gr,0,1,0,2,2,2,2,0,pge:6865,,launch,0,pge:6865,pge
9749,pge:6869,St Hilaire du Rorota,-52.250700,4.887120,100,gf,0,2,2,1,0,0,0,0,pge:6869,,launch,0,pge:6869,pge
9750,pge:6870,Chatel Morclan (under the top),6.860560,46.272200,1867,fr,0,0,0,2,0,0,2,0,pge:6870,,launch,0,pge:6870,pge
9751,pge:6874,Volmerange-les-Mines,6.099600,49.446800,411,fr,0,1,2,1,0,0,0,0,pge:6874,,launch,0,pge:6874,pge
9752,pge:6875,Serpaton - Gresse en Vercors,5.590720,44.910300,1577,fr,0,0,2,2,0,0,0,0,pge:6875,,launch,0,pge:6875,pge
9753,pge:6876,colimacon 800,55.303200,-21.131600,770,re,0,0,0,0,0,2,2,2,pge:6876,,launch,0,pge:6876,pge
9754,pge:6877,Saint Leu 1400,55.342700,-21.150900,1390,re,0,0,0,0,0,2,2,2,pge:6877,,launch,0,pge:6877,pge
9755,pge:6878,dos d\'ane,55.368700,-20.977400,858,re,0,0,0,0,2,2,2,0,pge:6878,,launch,0,pge:6878,pge
9756,pge:6879,riviere des remparts,55.640000,-21.192000,2148,re,0,0,2,0,0,0,0,0,pge:6879,,launch,0,pge:6879,pge
9757,pge:6881,Ouen Toro,166.458000,-22.307700,70,nc,0,0,1,2,2,1,0,0,pge:6881,,launch,0,pge:6881,pge
9758,pge:6882,Dzumac,166.447000,-22.110200,618,nc,0,0,0,2,2,2,1,0,pge:6882,,launch,0,pge:6882,pge
9759,pge:6883,Kuendu Beach,166.399000,-22.260700,91,nc,0,0,0,0,0,1,2,2,pge:6883,,launch,0,pge:6883,pge
9760,pge:6884,Mont Dore,166.602000,-22.280200,347,nc,0,0,0,0,2,2,0,0,pge:6884,,launch,0,pge:6884,pge
9761,pge:6885,Gadji,166.354000,-22.198800,44,nc,0,0,1,2,2,0,0,0,pge:6885,,launch,0,pge:6885,pge
9762,pge:6886,Ga Kaleon,164.939000,-20.688500,163,nc,0,0,2,2,0,0,0,0,pge:6886,,launch,0,pge:6886,pge
9763,pge:6887,La Roche Percee,165.456000,-21.606400,52,nc,0,0,0,0,1,2,2,0,pge:6887,,launch,0,pge:6887,pge
9764,pge:6888,piton textor,55.635100,-21.187600,2129,re,0,2,2,0,0,0,0,0,pge:6888,,launch,0,pge:6888,pge
9765,pge:6889,piton des neiges,55.480800,-21.099700,2173,re,0,0,0,0,0,2,0,0,pge:6889,,launch,0,pge:6889,pge
9766,pge:6890,matouta,55.696400,-21.359100,451,re,0,0,2,2,0,0,0,0,pge:6890,,launch,0,pge:6890,pge
9767,pge:6891,maido,55.381800,-21.059300,2012,re,0,0,0,0,0,0,0,0,pge:6891,,launch,0,pge:6891,pge
9768,pge:6892,plaine des gregues,55.593200,-21.320700,930,re,0,0,2,2,1,0,0,0,pge:6892,,launch,0,pge:6892,pge
9769,pge:6893,piton entonnoir,55.614500,-21.356800,441,re,0,0,0,0,2,0,0,0,pge:6893,,launch,0,pge:6893,pge
9770,pge:6894,piton rond,55.597600,-21.154900,1413,re,0,0,0,0,0,0,0,0,pge:6894,,launch,0,pge:6894,pge
9771,pge:6895,le dimitile,55.484600,-21.190100,1648,re,0,0,0,2,0,0,0,0,pge:6895,,launch,0,pge:6895,pge
9772,pge:6896,bellemene,55.321200,-21.022400,713,re,0,0,0,0,0,0,2,2,pge:6896,,launch,0,pge:6896,pge
9773,pge:6897,Petit Drumont,6.919200,47.898300,1161,fr,0,0,2,0,0,0,0,0,pge:6897,,launch,0,pge:6897,pge
9774,pge:6901,Aglou beach,-9.792180,29.855000,86,ma,0,0,0,0,0,2,2,2,pge:6901,,launch,0,pge:6901,pge
9775,pge:6902,Aguergour,-8.065400,31.297200,1350,ma,2,0,0,0,0,2,2,2,pge:6902,,launch,0,pge:6902,pge
9776,pge:6903,Ait-ourir,-7.693700,31.505700,946,ma,0,0,0,0,0,0,0,2,pge:6903,,launch,0,pge:6903,pge
9777,pge:6904,colimacons 1500,55.354100,-21.167400,1528,re,0,0,0,0,0,0,0,0,pge:6904,,launch,0,pge:6904,pge
9778,pge:6905,Queenstown - Crown Terrace,168.861000,-44.980600,602,nz,0,0,0,0,0,1,2,1,pge:6905,,launch,0,pge:6905,pge
9779,pge:6906,Mt. Jungkwang,127.277000,37.310300,425,kr,0,0,1,0,0,0,2,2,pge:6906,,launch,0,pge:6906,pge
9780,pge:6908,MAKES,55.407500,-21.190000,1438,re,0,0,1,1,2,0,0,0,pge:6908,,launch,0,pge:6908,pge
9781,pge:6909,Malay le Grand,3.349900,48.165000,138,fr,2,1,0,0,0,0,0,0,pge:6909,,launch,0,pge:6909,pge
9782,pge:6911,Uzumlu,29.258600,36.755800,1257,tr,0,0,0,0,1,2,2,1,pge:6911,,launch,0,pge:6911,pge
9783,pge:6912,Kas,29.627000,36.219000,594,tr,0,0,0,2,2,2,1,1,pge:6912,,launch,0,pge:6912,pge
9784,pge:6913,Egirdir,30.788500,37.897100,1516,tr,2,2,1,0,0,0,1,1,pge:6913,,launch,0,pge:6913,pge
9785,pge:6914,Golbasi,32.849300,39.647800,1250,tr,2,2,2,1,1,2,2,2,pge:6914,,launch,0,pge:6914,pge
9786,pge:6916,Castelo - Rampa de Patrimonio do Ouro (ES),-41.082000,-20.567700,835,br,0,0,1,1,2,1,0,0,pge:6916,,launch,0,pge:6916,pge
9787,pge:6917,Le Murier 4 Seigneurs,5.777600,45.157000,664,fr,0,0,0,0,0,0,2,0,pge:6917,,launch,0,pge:6917,pge
9788,pge:6919,Saijia,120.647000,22.753300,411,tw,0,0,0,0,0,1,2,1,pge:6919,,launch,1,pge:6919,pge
9789,pge:6920,chatel-mens,5.811250,44.813800,1914,fr,1,0,0,0,1,2,2,1,pge:6920,,launch,0,pge:6920,pge
